left_x,left_y,right_x,right_y,segment
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
517.4028930664061,476.9248962402344,0.0,0.0,0.0
518.6934814453125,476.9220886230469,0.0,0.0,0.0
522.5645141601561,476.92388916015625,0.0,0.0,0.0
523.8705444335939,476.9288940429688,0.0,0.0,0.0
523.8699340820311,476.9289855957031,0.0,0.0,0.0
525.2026977539061,476.9297790527344,0.0,0.0,0.0
526.4557495117189,476.9237976074219,0.0,0.0,0.0
525.1897583007811,476.9236145019531,295.4590759277344,476.9234924316406,0.0
521.2473754882811,476.9142761230469,307.1764831542969,476.9251708984375,0.0
519.971435546875,476.91302490234375,308.5177001953125,476.9236755371094,0.0
518.6983642578125,476.912841796875,304.61065673828125,476.91943359375,0.0
517.4119262695311,476.9076843261719,302.005615234375,476.8993225097656,0.0
517.3516235351561,471.6842956542969,300.6734924316406,476.90863037109375,0.0
513.4264526367189,476.9001159667969,299.3694763183594,476.90625,0.0
509.5451965332031,476.8991088867188,298.07965087890625,476.9051208496094,0.0
508.19970703125,476.8966064453125,294.15185546875,469.0782775878906,0.0
508.1989135742188,476.896728515625,294.139404296875,469.07427978515625,0.0
506.8994140625,467.7677001953125,288.94464111328125,465.11181640625,0.0
500.4067687988281,476.8982238769531,288.9291076660156,462.5421752929688,0.0
495.12591552734375,476.8917541503906,288.9349670410156,458.61236572265625,0.0
491.2240295410156,467.7790832519531,288.9248046875,458.6046447753906,0.0
486.0819091796875,466.49462890625,287.6580505371094,454.7633972167969,0.0
486.0134582519531,465.1178588867188,287.645751953125,453.436279296875,0.0
486.02880859375,462.5069274902344,287.69439697265625,453.394775390625,0.0
487.307861328125,455.9851379394531,290.2383728027344,453.3794860839844,0.0
489.9234008789063,453.3645935058594,294.1402587890625,452.0914001464844,0.0
492.5291748046875,450.7834167480469,298.05389404296875,453.3568420410156,0.0
495.17327880859375,446.8616027832031,299.37982177734375,449.4914245605469,0.0
495.1739807128906,446.8620910644531,299.38092041015625,449.4933776855469,0.0
497.77423095703125,446.8682861328125,304.58795166015625,450.7795104980469,0.0
502.9952392578125,446.8741149902344,307.2511291503906,452.0679016113281,0.0
508.2387390136719,449.4655456542969,315.02789306640625,452.0578002929688,0.0
513.4015502929689,448.1587219238281,317.7024230957031,452.0875244140625,0.0
516.0426635742189,445.5773010253906,320.30877685546875,452.0754699707031,0.0
517.365966796875,445.5513000488281,326.80615234375,452.06744384765625,0.0
519.9755249023439,444.24066162109375,329.4428405761719,452.0704650878906,0.0
525.1527709960939,441.6720886230469,335.9045715332031,453.3656311035156,0.0
526.51171875,441.6507263183594,338.5156555175781,453.3815002441406,0.0
527.8527221679689,439.0338439941406,339.8692321777344,453.43096923828125,0.0
530.4168090820311,436.452880859375,343.75054931640625,454.6734924316406,0.0
