left_x,left_y,right_x,right_y,segment
449.5210876464844,343.8449401855469,0.0,0.0,0.0
448.5102233886719,334.0617980957031,0.0,0.0,0.0
449.4985046386719,341.8916320800781,0.0,0.0,0.0
448.5288391113281,334.0697326660156,177.56956481933594,278.30648803710943,0.0
449.4700927734375,336.0248718261719,179.512939453125,278.321044921875,0.0
449.49951171875,337.9761962890625,0.0,0.0,0.0
449.4844665527344,336.99432373046875,180.48683166503903,280.26919555664057,0.0
449.4848327636719,337.9716491699219,0.0,0.0,0.0
449.50128173828125,338.95574951171875,0.0,0.0,0.0
449.4756774902344,337.98382568359375,0.0,0.0,0.0
449.4958801269531,338.96240234375,176.56082153320312,308.63641357421875,0.0
449.46917724609375,337.9779357910156,0.0,0.0,0.0
448.52581787109375,336.9982604980469,0.0,0.0,0.0
448.4859924316406,334.0814514160156,0.0,0.0,0.0
448.4961242675781,335.0389404296875,185.3853454589844,282.21832275390625,0.0
448.4857177734375,335.04132080078125,184.4224853515625,283.2025146484375,0.0
447.537841796875,334.0547790527344,0.0,0.0,0.0
447.5389709472656,334.0548095703125,184.39239501953125,286.1245422363281,0.0
447.54241943359375,333.10931396484375,0.0,0.0,0.0
448.4869384765625,335.0393371582031,0.0,0.0,0.0
448.4898071289063,336.013916015625,0.0,0.0,0.0
447.5233154296875,333.0722351074219,0.0,0.0,0.0
445.5788879394531,332.11700439453125,184.39247131347656,284.1760559082031,0.0
445.5765075683594,332.1275939941406,183.43927001953125,283.20367431640625,0.0
444.6229553222656,331.1335144042969,0.0,0.0,0.0
444.5880432128906,331.13897705078125,0.0,0.0,0.0
443.6500549316406,332.09326171875,0.0,0.0,0.0
444.6147155761719,332.11505126953125,0.0,0.0,0.0
444.60284423828125,332.1198425292969,0.0,0.0,0.0
445.56866455078125,332.0994567871094,0.0,0.0,0.0
443.6574096679688,333.1083068847656,0.0,0.0,0.0
443.65606689453125,334.08355712890625,0.0,0.0,0.0
443.641357421875,334.0812683105469,185.39503479003903,278.30084228515625,0.0
445.5776672363281,337.0043029785156,186.3666076660156,278.30093383789057,0.0
445.5707702636719,336.0302734375,187.33316040039062,278.29873657226557,0.0
444.5901184082031,335.0560302734375,187.32542419433597,279.28631591796875,0.0
443.623291015625,335.0409851074219,187.34841918945312,277.32681274414057,0.0
442.6608276367188,336.0361633300781,185.4001007080078,277.31430053710943,0.0
442.67218017578125,337.9827880859375,187.33621215820312,277.322021484375,0.0
443.6177673339844,336.0195007324219,0.0,0.0,0.0
442.69049072265625,337.0001525878906,188.3080596923828,278.32241821289057,0.0
442.6828002929688,336.99462890625,188.30308532714844,276.356201171875,0.0
442.6895446777344,334.0699462890625,185.3884429931641,279.29666137695307,0.0
442.6698303222656,329.1898498535156,186.3546142578125,311.56781005859375,0.0
442.6640319824219,331.133056640625,193.20835876464844,270.49197387695307,0.0
442.61602783203125,325.2848815917969,0.0,0.0,0.0
442.6185607910156,331.11724853515625,0.0,0.0,0.0
442.656982421875,333.08453369140625,0.0,0.0,0.0
442.627197265625,332.1269836425781,0.0,0.0,0.0
442.6131896972656,331.12060546875,175.59963989257812,348.7448425292969,0.0
442.6450500488281,329.1788635253906,0.0,0.0,0.0
442.6655883789063,331.1279602050781,0.0,0.0,0.0
441.6927795410156,326.2489929199219,0.0,0.0,0.0
441.6718444824219,324.2943420410156,0.0,0.0,0.0
441.6715087890625,323.30859375,0.0,0.0,0.0
442.6379699707031,326.2569274902344,0.0,0.0,0.0
440.6780700683594,333.077392578125,0.0,0.0,0.0
440.6672058105469,332.106689453125,0.0,0.0,0.0
439.72833251953125,332.1083984375,254.86370849609372,349.7398376464844,0.0
441.683349609375,336.034423828125,262.62176513671875,357.5586853027344,0.0
442.6700439453125,339.90374755859375,263.6573486328125,357.5599060058594,0.0
443.6398620605469,339.91796875,0.0,0.0,0.0
444.60986328125,339.906494140625,270.51882934570307,357.5621032714844,0.0
448.50732421875,339.9146728515625,275.390869140625,357.5556335449219,0.0
449.4508056640625,341.91815185546875,277.30465698242193,357.5575866699219,0.0
449.46429443359375,340.926025390625,275.383056640625,357.55218505859375,0.0
449.5211181640625,339.9134521484375,271.48379516601557,357.5552978515625,0.0
450.4706115722656,338.9439697265625,270.454833984375,357.5534973144531,0.0
450.5011901855469,323.3117370605469,269.5084228515625,344.8298645019531,0.0
452.4409484863281,332.1180114746094,267.53521728515625,345.8023376464844,0.0
452.437744140625,327.20965576171875,264.60372924804693,338.9692687988281,0.0
454.3744201660156,324.29681396484375,262.66366577148443,334.0759582519531,0.0
455.3590393066406,323.3160095214844,261.65402221679693,333.08807373046875,0.0
455.3678283691406,322.3159484863281,261.6776733398437,331.1288146972656,0.0
455.361328125,320.3645324707031,261.6763916015625,327.205078125,0.0
453.3966979980469,317.41455078125,261.7006225585937,325.2490234375,0.0
451.4465026855469,315.47430419921875,261.72039794921875,318.4407653808594,0.0
450.50286865234375,311.5594482421875,262.69192504882807,311.5561218261719,0.0
449.4689025878906,308.653076171875,263.64013671875,308.6087341308594,0.0
447.5514526367188,302.78863525390625,263.62261962890625,302.7943115234375,0.0
445.5966796875,294.9595642089844,262.64669799804693,301.8008728027344,0.0
442.6552429199219,293.95037841796875,261.645751953125,299.8044738769531,0.0
441.6824645996094,291.97430419921875,255.845703125,296.89019775390625,0.0
440.6614074707031,286.1269226074219,259.70123291015625,298.8300476074219,0.0
435.7815246582031,284.17926025390625,254.85238647460938,287.1404113769531,0.0
433.7887878417969,279.3138427734375,254.80609130859372,286.116943359375,0.0
429.9166870117188,279.311279296875,254.81642150878903,285.1440124511719,0.0
425.0533447265625,281.25250244140625,254.84117126464844,280.27389526367193,0.0
420.1680908203125,278.34378051757807,254.829345703125,278.33963012695307,0.0
418.1906433105469,277.29000854492193,253.8766326904297,276.3692626953125,0.0
415.2518005371094,275.3668212890625,253.86676025390625,276.3203125,0.0
411.3996276855469,276.36746215820307,253.8181610107422,276.333984375,0.0
409.3571472167969,277.33023071289057,252.8412628173828,276.34375,0.0
405.4895935058594,278.3505249023437,249.92477416992188,276.33355712890625,0.0
403.5206909179688,282.2334899902344,247.9696807861328,274.41128540039057,0.0
403.4882507324219,282.2270202636719,247.9678497314453,277.30093383789057,0.0
402.5771789550781,281.2304077148437,244.0629119873047,274.39981079101557,0.0
401.56475830078125,283.18768310546875,242.12026977539062,278.30172729492193,0.0
397.6728210449219,283.2054138183594,239.1436004638672,280.26388549804693,0.0
