left_x,left_y,right_x,right_y,segment
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,166.79702758789062,340.9157409667969,0.0
0.0,0.0,175.60025024414062,307.6399230957031,0.0
0.0,0.0,175.57675170898438,302.7774658203125,0.0
0.0,0.0,174.61070251464844,302.7806091308594,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,169.72811889648438,302.774658203125,0.0
0.0,0.0,169.72972106933594,301.7886962890625,0.0
0.0,0.0,159.94700622558594,339.9394836425781,0.0
0.0,0.0,161.8944091796875,336.99395751953125,0.0
0.0,0.0,167.78858947753906,302.7845153808594,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,184.4340057373047,357.55657958984375,0.0
560.0526123046875,357.55322265625,192.25413513183597,347.7602233886719,0.0
547.3173828125,357.55047607421875,199.1016845703125,349.7295837402344,0.0
535.5869140625,357.56573486328125,206.87890625,339.9145812988281,0.0
524.8177490234375,357.56610107421875,207.8868560791016,334.07391357421875,0.0
513.1153564453125,357.57037353515625,214.70594787597656,337.9703369140625,0.0
510.1290893554688,357.5688171386719,216.7022705078125,335.0602111816406,0.0
504.240966796875,357.56890869140625,221.56228637695312,340.9169006347656,0.0
496.450927734375,357.5549011230469,222.5482635498047,337.0076599121094,0.0
490.5675659179688,352.6601867675781,224.5382080078125,334.07427978515625,0.0
487.6216125488281,346.7831115722656,232.32406616210938,332.0752868652344,0.0
480.828125,337.97412109375,239.1558837890625,323.31353759765625,0.0
473.9809875488281,326.22509765625,245.0535125732422,311.5842590332031,0.0
468.09271240234375,316.43310546875,247.0211944580078,303.7554931640625,0.0
466.1066589355469,308.6380920410156,248.0022430419922,297.8802795410156,0.0
463.19659423828125,299.8148193359375,248.9682922363281,293.94573974609375,0.0
459.29730224609375,293.9820556640625,248.0097198486328,290.0550231933594,0.0
458.3067321777344,292.0142517089844,247.06021118164062,290.0611267089844,0.0
459.295166015625,290.044189453125,246.99534606933597,288.102783203125,0.0
459.2612915039063,286.1500549316406,246.0576477050781,291.9873046875,0.0
459.2692565917969,286.1461486816406,244.08848571777344,289.0821228027344,0.0
458.3363342285156,286.1161804199219,240.17037963867188,292.9494323730469,0.0
457.2994079589844,285.1333312988281,240.18524169921875,296.8905334472656,0.0
457.31842041015625,283.200439453125,239.1468811035156,300.78033447265625,0.0
456.334716796875,298.83758544921875,232.3635406494141,309.5928649902344,0.0
458.27099609375,308.60693359375,225.49110412597656,299.8303527832031,0.0
462.21630859375,304.7196350097656,223.49822998046875,324.30694580078125,0.0
464.1790466308594,312.5520324707031,222.5229034423828,319.3897399902344,0.0
465.1401977539063,314.4872741699219,222.5695037841797,313.53741455078125,0.0
465.1520385742188,314.49688720703125,224.49815368652344,317.4359436035156,0.0
465.1741638183594,309.6387939453125,224.5247344970703,330.1438293457031,0.0
466.1358642578125,309.60443115234375,226.4488525390625,334.0623779296875,0.0
