left_x,left_y,right_x,right_y,segment
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
552.576416015625,476.9271545410156,0.0,0.0,0.0
546.0387573242189,476.925048828125,0.0,0.0,0.0
536.9720458984375,476.9234619140625,0.0,0.0,0.0
536.8702392578125,476.9220275878906,0.0,0.0,0.0
534.3314208984375,476.9183044433594,0.0,0.0,0.0
534.310546875,476.9172058105469,0.0,0.0,0.0
535.5923461914061,476.91217041015625,0.0,0.0,0.0
535.5848999023439,476.9115905761719,274.54348754882807,476.9202575683594,0.0
535.60595703125,476.9056091308594,274.6024169921875,476.9210205078125,0.0
535.636962890625,476.8985900878906,274.59127807617193,476.9206237792969,0.0
536.9268188476561,476.90521240234375,275.91586303710943,476.9221496582031,0.0
538.2657470703125,476.8985595703125,277.19921875,476.9237365722656,0.0
538.284912109375,476.9042053222656,278.52117919921875,476.92266845703125,0.0
540.8446044921875,470.3765258789063,279.80026245117193,476.92510986328125,0.0
544.7503662109375,476.8943786621094,284.9826965332031,476.9220581054688,0.0
546.0645751953125,476.8983459472656,286.3436279296875,476.9231262207031,0.0
547.316650390625,476.896240234375,288.9321594238281,476.9254455566406,0.0
547.3988037109375,476.89532470703125,295.491455078125,476.9228515625,0.0
547.3992309570311,476.89581298828125,296.7149658203125,476.92236328125,0.0
548.7275390625,476.9005737304688,298.06146240234375,476.9236145019531,0.0
551.2984619140625,476.89544677734375,307.2232360839844,476.9236755371094,0.0
555.187744140625,476.9029846191406,312.4296569824219,476.9246826171875,0.0
557.7852172851561,476.89739990234375,317.671875,476.9190979003906,0.0
560.43505859375,469.0809326171875,318.9684753417969,476.9236755371094,0.0
564.3287353515625,466.4925842285156,324.1770935058594,476.919189453125,0.0
566.953125,467.7669677734375,328.083251953125,476.9115905761719,0.0
568.214599609375,476.89556884765625,328.11529541015625,476.912109375,0.0
569.604248046875,466.4472351074219,329.4600830078125,476.9162902832031,0.0
572.1487426757812,466.48028564453125,333.3022766113281,476.9176330566406,0.0
570.9039306640625,466.4781799316406,332.0408020019531,476.9168701171875,0.0
572.1871948242188,470.3690490722656,334.6235656738281,476.9088745117188,0.0
573.4628295898438,466.4308471679688,332.00872802734375,476.9161376953125,0.0
