left_x,left_y,right_x,right_y,segment
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
509.52728271484375,476.9228210449219,0.0,0.0,0.0
513.4219970703125,476.9212341308594,0.0,0.0,0.0
516.0033569335939,476.91973876953125,0.0,0.0,0.0
516.0256958007811,476.91998291015625,0.0,0.0,0.0
517.337646484375,476.9230041503906,0.0,0.0,0.0
522.5713500976561,476.9178466796875,0.0,0.0,0.0
526.4471435546875,476.9262390136719,0.0,0.0,0.0
526.4642333984375,476.922607421875,0.0,0.0,0.0
527.8574829101561,476.9234924316406,0.0,0.0,0.0
533.0323486328125,476.92132568359375,0.0,0.0,0.0
533.0321044921875,476.921142578125,0.0,0.0,0.0
536.8997192382811,476.9283142089844,0.0,0.0,0.0
540.8666381835939,476.9212951660156,0.0,0.0,0.0
546.0761108398439,476.9246826171875,0.0,0.0,0.0
553.9100341796875,476.9250183105469,0.0,0.0,0.0
556.5247802734375,476.925537109375,0.0,0.0,0.0
557.8453979492189,476.9191589355469,350.2607421875,476.9268493652344,0.0
559.0921630859375,476.9149169921875,364.6362915039063,476.927978515625,0.0
559.1828002929689,476.9013977050781,371.1906433105469,476.9244995117188,0.0
560.4415283203125,476.8984375,381.6144104003906,476.9264526367188,0.0
560.473388671875,476.89544677734375,384.2304382324219,476.9078063964844,0.0
561.7210083007811,466.487060546875,381.565185546875,465.1741638183594,0.0
561.7201538085939,466.48614501953125,381.5665893554688,465.1750793457031,0.0
560.474365234375,463.80987548828125,380.3387451171875,461.21978759765625,0.0
560.4254760742189,456.03753662109375,380.2626647949219,454.7642517089844,0.0
559.1416625976561,455.9843444824219,377.6971740722656,453.4025268554688,0.0
556.4900512695311,454.6830139160156,371.22589111328125,449.4760437011719,0.0
550.0306396484375,454.68988037109375,369.8647155761719,448.1910705566406,0.0
548.63623046875,454.6938171386719,367.2552795410156,445.60455322265625,0.0
543.4745483398439,454.6778869628906,362.0382995605469,444.3097229003906,0.0
538.2664794921875,454.6605529785156,359.4508361816406,444.29083251953125,0.0
534.3038330078125,453.4450073242188,355.525146484375,444.2084655761719,0.0
529.0906372070311,453.3723449707031,350.32843017578125,442.8941345214844,0.0
525.1610717773439,453.3721618652344,348.9490966796875,440.3400268554688,0.0
525.1610107421875,453.3721008300781,348.94964599609375,440.3405456542969,0.0
518.634765625,453.3494567871094,343.77899169921875,433.8769836425781,0.0
515.9894409179689,453.36163330078125,339.87799072265625,433.8581848144531,0.0
509.531494140625,453.3531799316406,338.5525817871094,433.8199768066406,0.0
504.3075256347656,452.0841674804688,335.9306335449219,433.7742919921875,0.0
499.0911865234375,452.0626831054688,333.33587646484375,432.54443359375,0.0
496.537109375,452.0539855957031,333.3368225097656,432.5451354980469,0.0
